北京,0.1763656284238535
浙江,0.18337368845843421
广东,0.17717928123451304
江苏,0.18504770466606735
上海,0.17956141608141035
四川,0.18191467646458462
湖南,0.1829259005407052
内蒙,0.20099765258215962
陕西,0.18615277639813252
山东,0.1758596815139626
甘肃,0.15968227882771843
江西,0.1679072605247102
河北,0.17246444548307405
吉林,0.17925850426805962
安徽,0.1840398250113139
河南,0.16381723953058916
山西,0.1663276482553591
湖北,0.17711794916058868
重庆,0.16440030557677615
黑龙,0.18246944795617362
广西,0.17164636221329885
辽宁,0.1807109252483011
天津,0.1804181364535834
新疆,0.1711485297813521
海南,0.1845322049835449
云南,0.17539565997715778
福建,0.17719406131951154
贵州,0.17315716272600834
宁夏,0.15695415695415696
香港,0.16905901116427433
青海,0.17990654205607476
台湾,0.1651705565529623
西藏,0.23636363636363636
澳门,0.18867924528301888
