北京,0.1203005165127563
浙江,0.12135593220338983
广东,0.11905941863048344
江苏,0.11614418699069107
上海,0.11970761072094023
四川,0.12345376607470912
湖南,0.11689894143629578
内蒙,0.13086854460093897
陕西,0.12128737459024536
山东,0.11542646137614981
甘肃,0.101615995617639
江西,0.10250152532031727
河北,0.11611137076851172
吉林,0.11823162186265766
安徽,0.1112535827424951
河南,0.11103830344909751
山西,0.12924424972617743
湖北,0.11570497604764576
重庆,0.10381970970206264
黑龙,0.1153251861216463
广西,0.11930851425849044
辽宁,0.1170935703084161
天津,0.11339585304998709
新疆,0.11485297813520985
海南,0.11165961448048896
云南,0.11567955620819056
福建,0.11991566370903979
贵州,0.12395688456189152
宁夏,0.11810411810411811
香港,0.10685805422647528
青海,0.1542056074766355
台湾,0.09515260323159784
西藏,0.10909090909090909
澳门,0.11320754716981132
