北京,0.15638528138528138
浙江,0.14493927125506073
广东,0.14640522875816994
江苏,0.09317681584739546
上海,0.10878112712975098
四川,0.13188220230473752
湖南,0.12323943661971831
内蒙,0.18691588785046728
陕西,0.11846689895470383
山东,0.13858424725822532
甘肃,0.0
江西,0.12297734627831715
河北,0.09926470588235294
吉林,0.14285714285714285
安徽,0.1513157894736842
河南,0.15454545454545454
山西,0.14984709480122324
湖北,0.13936170212765958
重庆,0.16494845360824742
黑龙,0.17307692307692307
广西,0.176
辽宁,0.14100486223662884
天津,0.13766730401529637
新疆,0.11371237458193979
海南,0.17391304347826086
云南,0.13043478260869565
福建,0.12480499219968799
贵州,0.17233560090702948
宁夏,0.16666666666666666
香港,0.0
青海,0.0
台湾,0.0
西藏,0.0
澳门,0.0
