北京,0.07792207792207792
浙江,0.0728744939271255
广东,0.07058823529411765
江苏,0.08657373440939105
上海,0.11140235910878113
四川,0.09603072983354674
湖南,0.09154929577464789
内蒙,0.037383177570093455
陕西,0.07142857142857142
山东,0.0847457627118644
甘肃,0.0
江西,0.08737864077669903
河北,0.07352941176470588
吉林,0.08857142857142856
安徽,0.07236842105263158
河南,0.02909090909090909
山西,0.0581039755351682
湖北,0.08191489361702127
重庆,0.05670103092783505
黑龙,0.08547008547008547
广西,0.08
辽宁,0.08589951377633712
天津,0.07839388145315487
新疆,0.10033444816053512
海南,0.07246376811594203
云南,0.043478260869565216
福建,0.06708268330733229
贵州,0.07256235827664399
宁夏,0.0
香港,0.0
青海,0.25
台湾,0.0
西藏,0.0
澳门,0.0
