北京,0.10930735930735931
浙江,0.09878542510121457
广东,0.10522875816993464
江苏,0.10638297872340426
上海,0.10353866317169069
四川,0.1088348271446863
湖南,0.09859154929577464
内蒙,0.07476635514018691
陕西,0.1254355400696864
山东,0.1156530408773679
甘肃,0.0
江西,0.09061488673139159
河北,0.11397058823529412
吉林,0.10857142857142857
安徽,0.10197368421052631
河南,0.08727272727272728
山西,0.11009174311926606
湖北,0.0797872340425532
重庆,0.08247422680412371
黑龙,0.09829059829059829
广西,0.06
辽宁,0.11183144246353323
天津,0.08795411089866156
新疆,0.13043478260869565
海南,0.028985507246376812
云南,0.08695652173913043
福建,0.11076443057722309
贵州,0.12471655328798185
宁夏,0.0
香港,0.0
青海,0.0
台湾,0.0
西藏,0.0
澳门,0.0
