北京,0.09367982034007058
浙江,0.0946969696969697
广东,0.11626506024096385
江苏,0.0913604766633565
上海,0.14446952595936793
四川,0.10866574965612105
湖南,0.11956521739130435
内蒙,0.12903225806451613
陕西,0.0
山东,0.13181019332161686
甘肃,0.04666666666666667
江西,0.10810810810810811
河北,0.10454545454545454
吉林,0.11428571428571428
安徽,0.11510791366906475
河南,0.11189801699716714
山西,0.07142857142857142
湖北,0.09688346883468835
重庆,0.14035087719298245
黑龙,0.16
广西,0.12878787878787878
辽宁,0.10393258426966293
天津,0.09644670050761421
新疆,0.11650485436893204
海南,0.0
云南,0.10135135135135136
福建,0.07960199004975124
贵州,0.08333333333333333
宁夏,0.0
香港,0.2
青海,0.0
台湾,0.0
西藏,0.0
澳门,0.0
