北京,0.13528138528138528
浙江,0.15060728744939272
广东,0.11633986928104575
江苏,0.1107850330154072
上海,0.11795543905635648
四川,0.13700384122919335
湖南,0.09859154929577464
内蒙,0.07476635514018691
陕西,0.13937282229965156
山东,0.1226321036889332
甘肃,0.0
江西,0.09061488673139159
河北,0.1323529411764706
吉林,0.11142857142857143
安徽,0.12171052631578948
河南,0.15272727272727274
山西,0.1437308868501529
湖北,0.1372340425531915
重庆,0.2268041237113402
黑龙,0.1282051282051282
广西,0.124
辽宁,0.12317666126418152
天津,0.1089866156787763
新疆,0.14046822742474915
海南,0.17391304347826086
云南,0.13043478260869565
福建,0.1357254290171607
贵州,0.14058956916099774
宁夏,0.16666666666666666
香港,0.0
青海,0.125
台湾,0.0
西藏,0.0
澳门,0.0
