北京,0.19923002887391722
浙江,0.23484848484848486
广东,0.2
江苏,0.20456802383316783
上海,0.19413092550790068
四川,0.19944979367262725
湖南,0.16304347826086957
内蒙,0.21407624633431085
陕西,0.3
山东,0.18804920913884007
甘肃,0.29333333333333333
江西,0.21621621621621623
河北,0.21363636363636362
吉林,0.3142857142857143
安徽,0.2446043165467626
河南,0.15722379603399433
山西,0.2857142857142857
湖北,0.21476964769647697
重庆,0.10526315789473684
黑龙,0.2
广西,0.14898989898989898
辽宁,0.18117977528089887
天津,0.27918781725888325
新疆,0.23300970873786409
海南,0.2857142857142857
云南,0.13513513513513514
福建,0.21890547263681592
贵州,0.16666666666666666
宁夏,0.0
香港,0.0
青海,0.0
台湾,0.0
西藏,0.0
澳门,0.0
