1,1000
2,664
3,492
4,360
5,344
6,237
7,185
8,197
9,169
10,178
11,146
12,107
13,100
14,90
15,90
16,86
17,90
18,68
19,76
20,69
21,67
22,54
23,46
24,50
25,44
26,46
27,41
28,38
29,50
30,35
31,36
32,33
33,28
34,29
35,23
36,28
37,24
38,16
39,25
40,32
41,31
42,20
43,21
44,23
45,13
46,13
47,28
48,19
49,14
50,17
51,21
52,18
53,16
54,17
55,23
56,26
57,13
58,11
59,12
60,19
61,11
62,10
63,16
64,16
65,19
66,15
67,13
68,15
69,11
70,7
71,12
72,13
73,11
74,20
75,11
76,11
77,10
78,12
79,10
80,10
81,4
82,11
83,12
84,15
85,8
86,7
87,13
88,9
89,11
90,11
91,8
92,8
93,5
94,11
95,13
96,6
97,6
98,6
99,8
100,11
101,4
102,5
103,9
104,6
105,4
106,5
107,9
108,6
109,4
110,2
111,4
112,10
113,6
114,5
115,1
116,8
117,5
118,7
119,3
120,4
121,7
122,10
123,11
124,2
125,3
126,6
127,5
128,2
129,4
130,7
131,6
132,5
133,5
134,6
135,3
136,4
137,5
138,3
139,4
140,6
141,7
142,2
143,3
144,2
145,2
146,1
147,10
148,4
149,2
150,7
151,3
152,2
153,2
154,7
155,8
156,4
157,4
158,5
159,1
160,1
161,2
162,1
163,7
164,4
165,2
166,4
167,1
168,4
169,3
170,1
171,1
172,5
173,1
174,4
176,3
177,1
178,3
179,3
180,2
181,3
182,3
183,2
184,2
186,2
187,5
189,2
190,2
191,2
192,2
194,7
195,4
196,5
197,8
198,1
199,2
201,3
202,3
203,4
204,6
205,9
206,2
208,3
209,1
210,2
211,2
213,3
214,1
215,1
216,2
217,5
218,3
219,3
220,2
221,2
222,2
223,2
224,2
225,2
226,2
227,3
228,3
229,3
230,1
231,3
232,2
233,2
234,6
235,1
236,3
237,2
238,1
240,1
241,1
242,2
244,3
245,2
247,4
249,4
252,3
253,1
254,3
255,1
256,1
257,2
258,1
260,2
261,1
262,2
263,1
265,1
267,1
269,4
270,4
271,2
273,2
275,2
276,1
277,4
278,1
280,1
282,2
283,1
284,1
285,1
286,1
287,1
288,1
289,1
290,2
291,2
292,4
293,1
294,3
296,1
298,1
300,1
301,1
302,1
304,1
305,2
306,2
307,3
308,2
312,1
313,1
316,2
318,2
319,2
321,1
322,1
323,1
325,1
326,2
327,1
328,1
329,2
330,2
331,1
332,2
333,2
335,1
339,1
340,2
341,3
342,1
344,2
345,2
346,1
348,1
349,1
350,1
351,1
353,1
354,1
356,3
358,1
360,1
361,2
364,2
366,1
367,1
368,1
369,2
371,2
372,2
374,1
379,2
381,1
383,1
384,2
385,1
387,1
388,1
389,1
392,1
394,1
397,2
399,1
400,2
402,2
403,1
406,1
407,2
408,1
409,1
410,2
411,1
414,1
415,3
416,1
417,2
420,1
423,1
424,1
425,1
427,1
430,2
431,1
432,1
436,1
437,1
442,2
444,2
448,1
452,1
454,1
468,1
471,1
472,1
476,2
477,1
480,1
483,1
485,1
486,1
490,1
493,1
497,1
499,1
500,1
503,1
504,1
507,2
513,2
517,2
518,2
519,1
521,1
525,1
531,1
536,1
539,2
540,1
550,1
552,1
553,2
554,1
555,1
558,1
561,1
569,1
570,1
575,1
578,1
582,1
585,1
588,2
592,1
597,1
600,1
603,1
611,1
613,1
617,2
621,1
632,1
668,1
672,1
677,1
681,1
686,1
690,1
691,1
693,1
701,1
716,1
719,1
721,1
738,1
748,1
750,1
756,1
759,1
787,1
788,1
805,1
826,1
832,1
836,1
840,1
857,1
859,1
867,1
868,1
884,2
889,1
903,1
904,1
914,1
916,1
918,1
928,1
958,1
960,1
961,1
964,1
965,1
971,1
973,1
982,1
987,1
996,1
1006,1
1025,1
1061,1
1089,1
1090,1
1099,1
1104,1
1160,1
1240,1
1262,1
1329,1
1354,1
1396,1
1413,1
1423,1
