200102,0.08524590163934426
200104,0.036303630363036306
200105,0.17073170731707318
200106,0.028985507246376812
200109,0.0
200114,0.10752688172043011
200115,0.08200455580865604
200116,0.06060606060606061
200118,0.05063291139240506
200119,0.12048192771084337
200120,0.1295971978984238
200121,0.0905877154220062
200122,0.11577684463107378
200123,0.08
200124,0.07165109034267912
200125,0.17804154302670624
200126,0.14791666666666667
200127,0.2926829268292683
200128,0.11267605633802817
200129,0.08932806324110672
200130,0.08421052631578947
200131,0.0962800875273523
200201,0.09741784037558686
200202,0.04538087520259319
200203,0.06651718983557549
200204,0.0749185667752443
200205,0.06354399862235233
200206,0.07856272838002436
200207,0.0849362977766675
200208,0.07659574468085106
200210,0.12903225806451613
200211,0.08260946640666549
200212,0.09129770992366412
200213,0.09124487004103968
200214,0.07713498622589532
200310,0.2077922077922078
200311,0.11036789297658862
200312,0.11299435028248588
200313,0.09370816599732262
200314,0.07791544258525993
200315,0.08347505668934241
200316,0.06499601523067387
200317,0.10122358175750834
200318,0.1358695652173913
200320,0.08702010968921389
200321,0.10692618806875633
200322,0.09701828664084317
200323,0.08931580721267274
200324,0.10272997800491655
200325,0.10126257770941485
200326,0.0858085808580858
200327,0.09242502585315408
200328,0.07883153261304522
200329,0.10407117821515233
200330,0.10199361163123692
200331,0.11068435754189944
200401,0.10093637100936372
200402,0.11266311339827238
200403,0.09814722083124687
200404,0.10915838882218099
200405,0.09750028931836593
200406,0.09002890173410405
200407,0.0905877154220062
200408,0.0933307217706395
200409,0.08768206104076703
200410,0.10240384615384615
200411,0.07900512070226774
200412,0.08470394736842106
200413,0.0931811169392163
200414,0.0792332268370607
200415,0.0851169324849186
200416,0.09609503646200894
200417,0.09691600612802238
200418,0.08620889973277565
200419,0.09402527767139027
200420,0.08306789606035206
200421,0.08474215842636895
200422,0.08908385355154379
200423,0.08955080930945311
200424,0.08660536779324056
200425,0.09123703592364348
200426,0.08652937842433403
200427,0.10478408128704488
200428,0.08097711098288132
200429,0.08393113342898136
200430,0.10293827647406822
200501,0.09675386069965332
200502,0.08936755270394134
200503,0.09553758610362384
200504,0.09090909090909091
200505,0.09121621621621621
200506,0.06847545219638243
200507,0.07009345794392523
200508,0.08879806799182612
200509,0.0890470404443673
200510,0.09900471451021477
200511,0.10429722470904208
200512,0.0903316866619619
200513,0.10746003552397869
200514,0.09466811751904244
200515,0.09169980119284295
200516,0.09224341118491536
200517,0.08357095854354026
200518,0.12057142857142857
200519,0.10705645161290323
200520,0.11344097295030404
200521,0.08386508659981769
200522,0.11
200524,0.0837772397094431
200525,0.07142857142857142
200527,0.04713560551124003
200528,0.08949539828625833
200529,0.11135371179039301
200530,0.10416666666666667
201228,0.1
